author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5089898416,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,0,0,0,Declining
A5089898416,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,3,0,28,0,Declining
A5089898416,Seismic Waves and Analysis,1970,2014,2015,2026,3,0,28,0,Declining
A5089898416,Seismology and Earthquake Studies,1970,2014,2015,2026,1,0,28,0,Declining
A5089898416,Ultrasonics and Acoustic Wave Propagation,1970,2014,2015,2026,1,0,0,0,Declining
A5089898416,Underwater Acoustics Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5089898426,Coastal wetland ecosystem dynamics,1970,2014,2015,2026,0,1,0,4,Emerging
A5089898426,Environmental DNA in Biodiversity Studies,1970,2014,2015,2026,0,1,0,4,Emerging
A5089898426,Microbial Community Ecology and Physiology,1970,2014,2015,2026,0,1,0,4,Emerging
A5089900309,Drilling and Well Engineering,1970,2014,2015,2026,0,2,0,50,Emerging
A5089900309,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,2,0,50,Emerging
A5089900309,Mineral Processing and Grinding,1970,2014,2015,2026,0,1,0,12,Emerging
A5089900309,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,38,Emerging
A5089903154,Advanced Photocatalysis Techniques,1970,2014,2015,2026,1,0,113,0,Declining
A5089903154,Polyoxometalates: Synthesis and Applications,1970,2014,2015,2026,1,0,113,0,Declining
A5089903154,TiO2 Photocatalysis and Solar Cells,1970,2014,2015,2026,1,0,113,0,Declining
A5089903360,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5089903360,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5089903360,Pickering emulsions and particle stabilization,1970,2014,2015,2026,0,1,0,0,Emerging
A5089912194,Anesthesia and Neurotoxicity Research,1970,2014,2015,2026,0,1,0,24,Emerging
A5089912194,Anesthesia and Sedative Agents,1970,2014,2015,2026,0,2,0,123,Emerging
A5089912194,Antibiotics Pharmacokinetics and Efficacy,1970,2014,2015,2026,0,1,0,99,Emerging
A5089912194,"Cardiac, Anesthesia and Surgical Outcomes",1970,2014,2015,2026,0,1,0,24,Emerging
A5089912194,Epilepsy research and treatment,1970,2014,2015,2026,0,1,0,99,Emerging
A5089963344,Calcium Carbonate Crystallization and Inhibition,1970,2014,2015,2026,2,0,67,0,Declining
A5089963344,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,1,0,38,0,Declining
A5089963344,Microbial Applications in Construction Materials,1970,2014,2015,2026,1,0,38,0,Declining
A5089963344,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,1,0,29,0,Declining
A5089963344,Spectroscopy and Quantum Chemical Studies,1970,2014,2015,2026,1,0,29,0,Declining
A5089971928,Drilling and Well Engineering,1970,2014,2015,2026,1,1,3,6,Growing priority
A5089971928,"Grouting, Rheology, and Soil Mechanics",1970,2014,2015,2026,0,1,0,6,Emerging
A5089971928,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,1,3,6,Growing priority
A5089971928,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,1,0,3,0,Declining
A5089980958,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,18,Emerging
A5089980958,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,18,Emerging
A5089980958,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,18,Emerging
A5089986541,Conducting polymers and applications,1970,2014,2015,2026,4,0,421,0,Declining
A5089986541,Nanowire Synthesis and Applications,1970,2014,2015,2026,3,0,197,0,Declining
A5089986541,Organic Electronics and Photovoltaics,1970,2014,2015,2026,4,0,421,0,Declining
A5089986541,Thin-Film Transistor Technologies,1970,2014,2015,2026,1,0,224,0,Declining
A5089987828,Geological formations and processes,1970,2014,2015,2026,0,1,0,6,Emerging
A5089987828,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,6,Emerging
A5089987828,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,6,Emerging
A5089993280,"Aging, Elder Care, and Social Issues",1970,2014,2015,2026,1,0,0,0,Declining
A5089993280,"Health, Medicine and Society",1970,2014,2015,2026,1,0,0,0,Declining
A5089993280,Hermeneutics and Narrative Identity,1970,2014,2015,2026,1,0,0,0,Declining
A5089993280,Industrial Vision Systems and Defect Detection,1970,2014,2015,2026,1,0,3,0,Declining
A5089993280,Integrated Circuits and Semiconductor Failure Analysis,1970,2014,2015,2026,1,0,0,0,Declining
A5089993280,Ion-surface interactions and analysis,1970,2014,2015,2026,1,0,0,0,Declining
A5089993280,Organic Electronics and Photovoltaics,1970,2014,2015,2026,6,0,335,0,Declining
A5089993280,Photovoltaic System Optimization Techniques,1970,2014,2015,2026,2,0,116,0,Declining
A5089993280,Silicon and Solar Cell Technologies,1970,2014,2015,2026,6,0,332,0,Declining
A5089993280,Thin-Film Transistor Technologies,1970,2014,2015,2026,3,0,177,0,Declining
A5089993280,Transition Metal Oxide Nanomaterials,1970,2014,2015,2026,1,0,42,0,Declining
A5089996625,Advanced Theoretical and Applied Studies in Material Sciences and Geometry,1970,2014,2015,2026,0,1,0,0,Emerging
A5089996625,Aquatic and Environmental Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5089996625,Engineering Technology and Methodologies,1970,2014,2015,2026,0,1,0,0,Emerging
A5089996625,Geochemistry and Elemental Analysis,1970,2014,2015,2026,0,1,0,36,Emerging
A5089996625,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5089996625,Geography and Environmental Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5089996625,Geological and Geochemical Analysis,1970,2014,2015,2026,0,3,0,152,Emerging
A5089996625,Geological formations and processes,1970,2014,2015,2026,0,4,0,49,Emerging
A5089996625,Geological Modeling and Analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5089996625,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,4,0,225,Emerging
A5089996625,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,3,0,2,Emerging
A5089996625,Paleontology and Evolutionary Biology,1970,2014,2015,2026,0,1,0,10,Emerging
A5089996625,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,6,0,236,Emerging
A5089998406,Drilling and Well Engineering,1970,2014,2015,2026,0,8,0,178,Emerging
A5089998406,Groundwater flow and contamination studies,1970,2014,2015,2026,0,1,0,24,Emerging
A5089998406,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,8,0,178,Emerging
A5089998406,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,7,0,154,Emerging
A5090008029,Advanced Chemical Physics Studies,1970,2014,2015,2026,1,0,48,0,Declining
A5090008029,Advancements in Solid Oxide Fuel Cells,1970,2014,2015,2026,2,0,2,0,Declining
A5090008029,Catalysis and Oxidation Reactions,1970,2014,2015,2026,1,0,457,0,Declining
A5090008029,Catalysts for Methane Reforming,1970,2014,2015,2026,2,0,505,0,Declining
A5090008029,Catalytic Processes in Materials Science,1970,2014,2015,2026,2,0,505,0,Declining
A5090008029,Electronic and Structural Properties of Oxides,1970,2014,2015,2026,2,0,2,0,Declining
A5090008029,Gas Sensing Nanomaterials and Sensors,1970,2014,2015,2026,1,0,2,0,Declining
A5090008029,Magnetic and transport properties of perovskites and related materials,1970,2014,2015,2026,1,0,0,0,Declining
A5090040348,Geological and Geophysical Studies,1970,2014,2015,2026,0,3,0,9,Emerging
A5090040348,Geological formations and processes,1970,2014,2015,2026,0,1,0,0,Emerging
A5090040348,Geological Studies and Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5090040348,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,5,0,10,Emerging
A5090040348,Marine Biology and Ecology Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5090040348,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5090040348,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,4,0,9,Emerging
A5090044124,Crystallization and Solubility Studies,1970,2014,2015,2026,6,0,0,0,Declining
A5090044124,Crystallography and molecular interactions,1970,2014,2015,2026,1,0,0,0,Declining
A5090044124,X-ray Diffraction in Crystallography,1970,2014,2015,2026,6,0,0,0,Declining
A5090065208,Adsorption and biosorption for pollutant removal,1970,2014,2015,2026,0,1,0,14,Emerging
A5090065208,Graphene and Nanomaterials Applications,1970,2014,2015,2026,0,2,0,22,Emerging
A5090065208,Graphene research and applications,1970,2014,2015,2026,0,1,0,14,Emerging
A5090073996,Dendrimers and Hyperbranched Polymers,1970,2014,2015,2026,0,1,0,8,Emerging
A5090073996,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,0,Emerging
A5090073996,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5090073996,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5090073996,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,8,Emerging
A5090073996,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,1,0,8,Emerging
A5090082326,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,1,Emerging
A5090082326,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,26,Emerging
A5090082326,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5090082326,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,26,Emerging
A5090082326,Tunneling and Rock Mechanics,1970,2014,2015,2026,0,1,0,1,Emerging
A5090082326,X-ray Diffraction in Crystallography,1970,2014,2015,2026,0,1,0,26,Emerging
A5090103135,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,2,Emerging
A5090103135,High-pressure geophysics and materials,1970,2014,2015,2026,0,1,0,2,Emerging
A5090103135,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,2,Emerging
A5090106395,Advanced Photocatalysis Techniques,1970,2014,2015,2026,0,1,0,40,Emerging
A5090106395,Catalytic Processes in Materials Science,1970,2014,2015,2026,0,1,0,40,Emerging
A5090106395,TiO2 Photocatalysis and Solar Cells,1970,2014,2015,2026,0,1,0,40,Emerging
A5090119416,Spectroscopy and Chemometric Analyses,1970,2014,2015,2026,1,0,0,0,Declining
A5090123583,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,16,Emerging
A5090123583,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,16,Emerging
A5090123583,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,16,Emerging
A5090126456,Conducting polymers and applications,1970,2014,2015,2026,0,1,0,1,Emerging
A5090126456,Luminescence and Fluorescent Materials,1970,2014,2015,2026,0,3,0,298,Emerging
A5090126456,Metal-Organic Frameworks: Synthesis and Applications,1970,2014,2015,2026,0,1,0,278,Emerging
A5090126456,Molecular Sensors and Ion Detection,1970,2014,2015,2026,0,2,0,297,Emerging
A5090126456,Organic Electronics and Photovoltaics,1970,2014,2015,2026,0,1,0,1,Emerging
A5090126456,Organic Light-Emitting Diodes Research,1970,2014,2015,2026,0,1,0,19,Emerging
A5090138718,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,1,0,37,Emerging
A5090138718,Covalent Organic Framework Applications,1970,2014,2015,2026,0,1,0,62,Emerging
A5090138718,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,37,Emerging
A5090138718,Membrane Separation and Gas Transport,1970,2014,2015,2026,0,1,0,62,Emerging
A5090138718,Metal-Organic Frameworks: Synthesis and Applications,1970,2014,2015,2026,0,1,0,62,Emerging
A5090138718,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,37,Emerging
A5090140558,Crystal structures of chemical compounds,1970,2014,2015,2026,0,1,0,15,Emerging
A5090140558,Crystallization and Solubility Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5090140558,Crystallography and molecular interactions,1970,2014,2015,2026,0,1,0,15,Emerging
A5090140558,Molecular spectroscopy and chirality,1970,2014,2015,2026,0,1,0,15,Emerging
A5090140558,X-ray Diffraction in Crystallography,1970,2014,2015,2026,0,1,0,0,Emerging
A5090154225,Geological Studies and Exploration,1970,2014,2015,2026,3,0,0,0,Declining
A5090154225,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,1,0,0,0,Declining
A5090167047,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,5,Emerging
A5090167047,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,5,Emerging
A5090167047,NMR spectroscopy and applications,1970,2014,2015,2026,0,1,0,5,Emerging
A5090213272,Advanced Mathematical Theories,1970,2014,2015,2026,0,1,0,0,Emerging
A5090213272,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,1,0,0,Emerging
A5090213272,Coal Combustion and Slurry Processing,1970,2014,2015,2026,0,1,0,1,Emerging
A5090213272,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,6,Emerging
A5090213272,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,15,0,103,Emerging
A5090213272,Geological Studies and Exploration,1970,2014,2015,2026,0,2,0,5,Emerging
A5090213272,graph theory and CDMA systems,1970,2014,2015,2026,0,1,0,0,Emerging
A5090213272,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,11,0,70,Emerging
A5090213272,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,8,0,38,Emerging
A5090213272,Material Properties and Applications,1970,2014,2015,2026,0,1,0,1,Emerging
A5090213272,Mathematics and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5090213272,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,1,Emerging
A5090213272,Petroleum Processing and Analysis,1970,2014,2015,2026,0,7,0,59,Emerging
A5090213272,Pickering emulsions and particle stabilization,1970,2014,2015,2026,0,1,0,12,Emerging
A5090213272,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,2,Emerging
A5090213272,Surface Modification and Superhydrophobicity,1970,2014,2015,2026,0,1,0,3,Emerging
A5090213272,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,2,0,25,Emerging
A5090218470,Calcium Carbonate Crystallization and Inhibition,1970,2014,2015,2026,1,0,128,0,Declining
A5090218470,Drilling and Well Engineering,1970,2014,2015,2026,1,0,19,0,Declining
A5090218470,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,3,0,101,0,Declining
A5090218470,Environmental Chemistry and Analysis,1970,2014,2015,2026,3,0,191,0,Declining
A5090218470,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,4,0,133,0,Declining
A5090218470,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,1,0,57,0,Declining
A5090218470,Oil and Gas Production Techniques,1970,2014,2015,2026,3,0,191,0,Declining
A5090218470,Petroleum Processing and Analysis,1970,2014,2015,2026,2,0,56,0,Declining
A5090219172,Aerospace Engineering and Control Systems,1970,2014,2015,2026,0,1,0,0,Emerging
A5090219582,Advanced Photocatalysis Techniques,1970,2014,2015,2026,0,1,0,10,Emerging
A5090219582,Catalytic C–H Functionalization Methods,1970,2014,2015,2026,0,1,0,1,Emerging
A5090219582,CO2 Reduction Techniques and Catalysts,1970,2014,2015,2026,0,1,0,1,Emerging
A5090219582,Innovative Microfluidic and Catalytic Techniques Innovation,1970,2014,2015,2026,0,1,0,10,Emerging
A5090219582,Radical Photochemical Reactions,1970,2014,2015,2026,0,2,0,11,Emerging
A5090226747,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,7,Emerging
A5090226747,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,7,Emerging
A5090226747,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,7,Emerging
A5090251412,Advanced Data Processing Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5090251412,Astro and Planetary Science,1970,2014,2015,2026,0,1,0,4,Emerging
A5090251412,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5090251412,Geological and Geochemical Analysis,1970,2014,2015,2026,0,3,0,7,Emerging
A5090251412,Geological and Geophysical Studies,1970,2014,2015,2026,0,1,0,2,Emerging
A5090251412,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,3,0,11,Emerging
A5090251412,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,2,Emerging
A5090251412,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,3,0,2,Emerging
A5090251412,Marine and environmental studies,1970,2014,2015,2026,0,1,0,4,Emerging
A5090251412,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5090251412,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,2,0,7,Emerging
A5090266914,earthquake and tectonic studies,1970,2014,2015,2026,0,9,0,63,Emerging
A5090266914,Earthquake Detection and Analysis,1970,2014,2015,2026,0,2,0,4,Emerging
A5090266914,Geological and Geochemical Analysis,1970,2014,2015,2026,0,4,0,55,Emerging
A5090266914,Geological and Geophysical Studies Worldwide,1970,2014,2015,2026,0,1,0,4,Emerging
A5090266914,Geological formations and processes,1970,2014,2015,2026,0,1,0,0,Emerging
A5090266914,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,5,0,5,Emerging
A5090266914,High-pressure geophysics and materials,1970,2014,2015,2026,0,2,0,55,Emerging
A5090266914,Landslides and related hazards,1970,2014,2015,2026,0,1,0,0,Emerging
A5090266914,Maritime and Coastal Archaeology,1970,2014,2015,2026,0,1,0,0,Emerging
A5090266914,Seismology and Earthquake Studies,1970,2014,2015,2026,0,2,0,3,Emerging
A5090323663,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,0,1,0,Declining
A5090323663,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,1,0,1,0,Declining
A5090323663,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,1,0,1,0,Declining
A5090325061,Black Holes and Theoretical Physics,1970,2014,2015,2026,1,0,0,0,Declining
A5090325061,Geological Studies and Exploration,1970,2014,2015,2026,4,0,550,0,Declining
A5090325061,Geology and Paleoclimatology Research,1970,2014,2015,2026,4,0,550,0,Declining
A5090325061,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,3,2,550,0,Declining
A5090325061,Particle physics theoretical and experimental studies,1970,2014,2015,2026,1,0,0,0,Declining
A5090325061,Quantum Chromodynamics and Particle Interactions,1970,2014,2015,2026,1,0,0,0,Declining
A5090325061,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,2,0,0,Emerging
A5090325061,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,2,0,0,Emerging
A5090330762,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,7,Emerging
A5090330762,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,7,Emerging
A5090330762,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,7,Emerging
A5090350334,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,0,Emerging
A5090350334,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5090350334,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5090360842,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,3,Emerging
A5090360842,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,3,Emerging
